interview__key,interview__id,ip1,localite,structure,code_ppsp,intitule_ppsp,code_agent,code_interaction,qu1,qu2,qu3,qu4,qu5,qu6,qu7,qu8,qu9,qu10
00000005458,00000000000000000000005458,IP5458,Localite9,Structure3,687,PPSP_687,18,5458,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Oui,Oui,Oui
00000005459,00000000000000000000005459,IP5459,Localite3,Structure5,850,PPSP_850,12,5459,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000005460,00000000000000000000005460,IP5460,Localite7,Structure9,691,PPSP_691,9,5460,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Oui,Oui
00000005461,00000000000000000000005461,IP5461,Localite5,Structure18,802,PPSP_802,2,5461,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui
00000005462,00000000000000000000005462,IP5462,Localite7,Structure16,978,PPSP_978,15,5462,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005463,00000000000000000000005463,IP5463,Localite4,Structure3,506,PPSP_506,22,5463,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Oui
00000005464,00000000000000000000005464,IP5464,Localite1,Structure12,762,PPSP_762,17,5464,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Non,Oui
00000005465,00000000000000000000005465,IP5465,Localite3,Structure10,878,PPSP_878,11,5465,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000005466,00000000000000000000005466,IP5466,Localite10,Structure2,63,PPSP_63,11,5466,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui
00000005467,00000000000000000000005467,IP5467,Localite10,Structure20,348,PPSP_348,20,5467,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000005468,00000000000000000000005468,IP5468,Localite10,Structure6,632,PPSP_632,16,5468,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005469,00000000000000000000005469,IP5469,Localite10,Structure15,134,PPSP_134,24,5469,Oui,Oui,Oui,Non,Oui,Parfois,Oui,Non,Oui,Non
00000005470,00000000000000000000005470,IP5470,Localite9,Structure3,720,PPSP_720,7,5470,Oui,Oui,Oui,Non,Oui,Parfois,Non,Non,Non,Non
00000005471,00000000000000000000005471,IP5471,Localite2,Structure4,788,PPSP_788,20,5471,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005472,00000000000000000000005472,IP5472,Localite9,Structure13,89,PPSP_89,1,5472,Oui,Non,Oui,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000005473,00000000000000000000005473,IP5473,Localite4,Structure15,661,PPSP_661,8,5473,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005474,00000000000000000000005474,IP5474,Localite8,Structure10,855,PPSP_855,10,5474,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non
00000005475,00000000000000000000005475,IP5475,Localite2,Structure18,139,PPSP_139,19,5475,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non
00000005476,00000000000000000000005476,IP5476,Localite9,Structure15,959,PPSP_959,8,5476,Oui,Non,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000005477,00000000000000000000005477,IP5477,Localite4,Structure8,139,PPSP_139,11,5477,Non,Oui,Oui,Non,Oui,Parfois,Non,Non,Oui,Non
00000005478,00000000000000000000005478,IP5478,Localite1,Structure1,158,PPSP_158,13,5478,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Oui
00000005479,00000000000000000000005479,IP5479,Localite6,Structure9,967,PPSP_967,6,5479,Non,Oui,Oui,Oui,Oui,Parfois,Non,Oui,Oui,Non
00000005480,00000000000000000000005480,IP5480,Localite7,Structure19,138,PPSP_138,4,5480,Non,Non,Oui,Non,Oui,Parfois,Oui,Non,Oui,Non
00000005481,00000000000000000000005481,IP5481,Localite8,Structure11,172,PPSP_172,22,5481,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000005482,00000000000000000000005482,IP5482,Localite8,Structure12,151,PPSP_151,25,5482,Oui,Non,Oui,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000005483,00000000000000000000005483,IP5483,Localite7,Structure14,274,PPSP_274,15,5483,Oui,Non,Pas applicable,Oui,Oui,Parfois,Oui,Non,Oui,Oui
00000005484,00000000000000000000005484,IP5484,Localite6,Structure5,212,PPSP_212,25,5484,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005485,00000000000000000000005485,IP5485,Localite1,Structure4,823,PPSP_823,15,5485,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000005486,00000000000000000000005486,IP5486,Localite3,Structure5,592,PPSP_592,23,5486,Oui,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui
00000005487,00000000000000000000005487,IP5487,Localite4,Structure10,878,PPSP_878,5,5487,Oui,Non,Oui,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000005488,00000000000000000000005488,IP5488,Localite10,Structure17,362,PPSP_362,17,5488,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non
00000005489,00000000000000000000005489,IP5489,Localite6,Structure10,192,PPSP_192,1,5489,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000005490,00000000000000000000005490,IP5490,Localite3,Structure19,120,PPSP_120,4,5490,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Oui
00000005491,00000000000000000000005491,IP5491,Localite2,Structure20,849,PPSP_849,3,5491,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non
00000005492,00000000000000000000005492,IP5492,Localite8,Structure4,125,PPSP_125,6,5492,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non
00000005493,00000000000000000000005493,IP5493,Localite3,Structure11,118,PPSP_118,9,5493,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000005494,00000000000000000000005494,IP5494,Localite8,Structure7,965,PPSP_965,19,5494,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005495,00000000000000000000005495,IP5495,Localite4,Structure5,110,PPSP_110,6,5495,Oui,Non,Non,Non,Oui,Parfois,Oui,Non,Non,Non
00000005496,00000000000000000000005496,IP5496,Localite8,Structure13,32,PPSP_32,8,5496,Oui,Non,Oui,Non,Non,Parfois,Oui,Non,Oui,Oui
00000005497,00000000000000000000005497,IP5497,Localite3,Structure1,669,PPSP_669,8,5497,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui
00000005498,00000000000000000000005498,IP5498,Localite6,Structure6,170,PPSP_170,9,5498,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005499,00000000000000000000005499,IP5499,Localite1,Structure7,365,PPSP_365,11,5499,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Oui,Oui
00000005500,00000000000000000000005500,IP5500,Localite5,Structure7,739,PPSP_739,17,5500,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Non
00000005501,00000000000000000000005501,IP5501,Localite1,Structure10,570,PPSP_570,9,5501,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Oui
00000005502,00000000000000000000005502,IP5502,Localite4,Structure9,139,PPSP_139,14,5502,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000005503,00000000000000000000005503,IP5503,Localite3,Structure11,778,PPSP_778,2,5503,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Non
00000005504,00000000000000000000005504,IP5504,Localite2,Structure20,777,PPSP_777,24,5504,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000005505,00000000000000000000005505,IP5505,Localite9,Structure1,5,PPSP_5,4,5505,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Oui,Non
00000005506,00000000000000000000005506,IP5506,Localite2,Structure9,763,PPSP_763,7,5506,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000005507,00000000000000000000005507,IP5507,Localite10,Structure6,910,PPSP_910,25,5507,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non
00000005508,00000000000000000000005508,IP5508,Localite5,Structure2,34,PPSP_34,8,5508,Non,Oui,Oui,Oui,Oui,Parfois,Non,Non,Non,Oui
00000005509,00000000000000000000005509,IP5509,Localite8,Structure8,874,PPSP_874,23,5509,Oui,Non,Oui,Non,Non,Parfois,Oui,Non,Oui,Oui
00000005510,00000000000000000000005510,IP5510,Localite3,Structure12,487,PPSP_487,18,5510,Oui,Non,Non,Oui,Non,Oui,Non,Non,Oui,Oui
00000005511,00000000000000000000005511,IP5511,Localite5,Structure18,515,PPSP_515,14,5511,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Oui,Oui
00000005512,00000000000000000000005512,IP5512,Localite1,Structure14,599,PPSP_599,23,5512,Oui,Oui,Pas applicable,Non,Oui,Oui,Oui,Non,Oui,Non
00000005513,00000000000000000000005513,IP5513,Localite2,Structure5,789,PPSP_789,4,5513,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Oui
00000005514,00000000000000000000005514,IP5514,Localite8,Structure18,505,PPSP_505,20,5514,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005515,00000000000000000000005515,IP5515,Localite3,Structure7,644,PPSP_644,6,5515,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui
00000005516,00000000000000000000005516,IP5516,Localite2,Structure10,243,PPSP_243,16,5516,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non
00000005517,00000000000000000000005517,IP5517,Localite3,Structure6,478,PPSP_478,20,5517,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Oui,Oui
00000005518,00000000000000000000005518,IP5518,Localite8,Structure18,589,PPSP_589,14,5518,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Non,Non
00000005519,00000000000000000000005519,IP5519,Localite1,Structure13,318,PPSP_318,15,5519,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000005520,00000000000000000000005520,IP5520,Localite8,Structure5,524,PPSP_524,24,5520,Non,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui
00000005521,00000000000000000000005521,IP5521,Localite7,Structure18,538,PPSP_538,25,5521,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui
00000005522,00000000000000000000005522,IP5522,Localite8,Structure13,812,PPSP_812,11,5522,Oui,Oui,Non,Oui,Non,Parfois,Oui,Non,Non,Oui
00000005523,00000000000000000000005523,IP5523,Localite9,Structure9,770,PPSP_770,12,5523,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000005524,00000000000000000000005524,IP5524,Localite1,Structure19,407,PPSP_407,19,5524,Non,Non,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui
00000005525,00000000000000000000005525,IP5525,Localite9,Structure3,847,PPSP_847,10,5525,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui
00000005526,00000000000000000000005526,IP5526,Localite3,Structure18,218,PPSP_218,17,5526,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui
00000005527,00000000000000000000005527,IP5527,Localite4,Structure9,642,PPSP_642,21,5527,Oui,Non,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Oui
00000005528,00000000000000000000005528,IP5528,Localite10,Structure5,795,PPSP_795,22,5528,Oui,Oui,Oui,Oui,Oui,Parfois,Non,Non,Non,Oui
00000005529,00000000000000000000005529,IP5529,Localite2,Structure9,771,PPSP_771,1,5529,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui
00000005530,00000000000000000000005530,IP5530,Localite3,Structure6,263,PPSP_263,15,5530,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Oui
00000005531,00000000000000000000005531,IP5531,Localite5,Structure12,113,PPSP_113,1,5531,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000005532,00000000000000000000005532,IP5532,Localite1,Structure9,419,PPSP_419,8,5532,Oui,Oui,Non,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000005533,00000000000000000000005533,IP5533,Localite2,Structure7,636,PPSP_636,22,5533,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non
00000005534,00000000000000000000005534,IP5534,Localite3,Structure11,319,PPSP_319,12,5534,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005535,00000000000000000000005535,IP5535,Localite6,Structure5,105,PPSP_105,25,5535,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000005536,00000000000000000000005536,IP5536,Localite9,Structure19,935,PPSP_935,10,5536,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000005537,00000000000000000000005537,IP5537,Localite10,Structure2,825,PPSP_825,3,5537,Non,Non,Oui,Oui,Non,Parfois,Oui,Non,Non,Non
00000005538,00000000000000000000005538,IP5538,Localite9,Structure15,389,PPSP_389,2,5538,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui
00000005539,00000000000000000000005539,IP5539,Localite10,Structure11,575,PPSP_575,19,5539,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non
00000005540,00000000000000000000005540,IP5540,Localite10,Structure17,560,PPSP_560,20,5540,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Oui
00000005541,00000000000000000000005541,IP5541,Localite4,Structure4,338,PPSP_338,15,5541,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui
00000005542,00000000000000000000005542,IP5542,Localite10,Structure7,686,PPSP_686,4,5542,Oui,Oui,Oui,Oui,Non,Parfois,Oui,Non,Oui,Non
00000005543,00000000000000000000005543,IP5543,Localite4,Structure15,679,PPSP_679,1,5543,Oui,Non,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000005544,00000000000000000000005544,IP5544,Localite7,Structure20,909,PPSP_909,22,5544,Non,Oui,Pas applicable,Oui,Oui,Parfois,Non,Non,Non,Oui
00000005545,00000000000000000000005545,IP5545,Localite7,Structure8,196,PPSP_196,16,5545,Oui,Non,Oui,Non,Non,Parfois,Non,Non,Oui,Non
00000005546,00000000000000000000005546,IP5546,Localite9,Structure2,405,PPSP_405,13,5546,Non,Non,Non,Non,Non,Oui,Oui,Non,Oui,Non
00000005547,00000000000000000000005547,IP5547,Localite2,Structure8,531,PPSP_531,22,5547,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000005548,00000000000000000000005548,IP5548,Localite5,Structure2,776,PPSP_776,8,5548,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non
00000005549,00000000000000000000005549,IP5549,Localite7,Structure17,361,PPSP_361,16,5549,Oui,Oui,Non,Non,Oui,Parfois,Oui,Non,Oui,Non
00000005550,00000000000000000000005550,IP5550,Localite9,Structure1,38,PPSP_38,1,5550,Non,Oui,Pas applicable,Oui,Non,Oui,Non,Non,Non,Oui
00000005551,00000000000000000000005551,IP5551,Localite10,Structure3,610,PPSP_610,2,5551,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000005552,00000000000000000000005552,IP5552,Localite1,Structure3,938,PPSP_938,12,5552,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005553,00000000000000000000005553,IP5553,Localite10,Structure2,221,PPSP_221,16,5553,Oui,Non,Oui,Oui,Non,Parfois,Non,Non,Non,Non
00000005554,00000000000000000000005554,IP5554,Localite4,Structure16,601,PPSP_601,13,5554,Non,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000005555,00000000000000000000005555,IP5555,Localite3,Structure20,694,PPSP_694,24,5555,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Non,Oui
00000005556,00000000000000000000005556,IP5556,Localite6,Structure17,55,PPSP_55,6,5556,Oui,Non,Oui,Oui,Oui,Parfois,Oui,Oui,Non,Non
00000005557,00000000000000000000005557,IP5557,Localite4,Structure6,564,PPSP_564,9,5557,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Non
00000005558,00000000000000000000005558,IP5558,Localite6,Structure9,557,PPSP_557,5,5558,Oui,Oui,Pas applicable,Non,Non,Oui,Oui,Non,Oui,Oui
00000005559,00000000000000000000005559,IP5559,Localite1,Structure15,734,PPSP_734,9,5559,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Oui,Non
00000005560,00000000000000000000005560,IP5560,Localite1,Structure19,467,PPSP_467,3,5560,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000005561,00000000000000000000005561,IP5561,Localite1,Structure8,794,PPSP_794,24,5561,Oui,Oui,Oui,Oui,Oui,Parfois,Non,Non,Oui,Oui
00000005562,00000000000000000000005562,IP5562,Localite3,Structure16,700,PPSP_700,13,5562,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Oui
00000005563,00000000000000000000005563,IP5563,Localite10,Structure19,123,PPSP_123,1,5563,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000005564,00000000000000000000005564,IP5564,Localite10,Structure14,169,PPSP_169,12,5564,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non
00000005565,00000000000000000000005565,IP5565,Localite3,Structure19,387,PPSP_387,8,5565,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui
00000005566,00000000000000000000005566,IP5566,Localite7,Structure10,221,PPSP_221,3,5566,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,Non
00000005567,00000000000000000000005567,IP5567,Localite7,Structure3,61,PPSP_61,18,5567,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui
00000005568,00000000000000000000005568,IP5568,Localite4,Structure16,402,PPSP_402,4,5568,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui
00000005569,00000000000000000000005569,IP5569,Localite8,Structure18,143,PPSP_143,7,5569,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui
00000005570,00000000000000000000005570,IP5570,Localite7,Structure7,960,PPSP_960,18,5570,Oui,Oui,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Non
00000005571,00000000000000000000005571,IP5571,Localite6,Structure14,149,PPSP_149,11,5571,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000005572,00000000000000000000005572,IP5572,Localite7,Structure20,195,PPSP_195,16,5572,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Non,Oui
00000005573,00000000000000000000005573,IP5573,Localite4,Structure13,682,PPSP_682,18,5573,Oui,Oui,Non,Oui,Non,Parfois,Oui,Non,Oui,Oui
00000005574,00000000000000000000005574,IP5574,Localite3,Structure19,157,PPSP_157,21,5574,Oui,Non,Non,Non,Oui,Oui,Oui,Non,Non,Non
00000005575,00000000000000000000005575,IP5575,Localite4,Structure3,200,PPSP_200,1,5575,Oui,Non,Oui,Oui,Oui,Parfois,Oui,Non,Non,Non
00000005576,00000000000000000000005576,IP5576,Localite8,Structure20,375,PPSP_375,14,5576,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non
00000005577,00000000000000000000005577,IP5577,Localite2,Structure8,185,PPSP_185,5,5577,Oui,Non,Oui,Non,Non,Oui,Non,Non,Oui,Oui
00000005578,00000000000000000000005578,IP5578,Localite8,Structure16,484,PPSP_484,1,5578,Oui,Non,Oui,Oui,Oui,Parfois,Oui,Non,Oui,Oui
00000005579,00000000000000000000005579,IP5579,Localite10,Structure6,210,PPSP_210,7,5579,Oui,Non,Pas applicable,Non,Oui,Oui,Oui,Non,Oui,Oui
00000005580,00000000000000000000005580,IP5580,Localite5,Structure9,533,PPSP_533,13,5580,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000005581,00000000000000000000005581,IP5581,Localite8,Structure10,87,PPSP_87,16,5581,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000005582,00000000000000000000005582,IP5582,Localite1,Structure20,111,PPSP_111,11,5582,Oui,Oui,Oui,Oui,Oui,Parfois,Non,Non,Oui,Oui
00000005583,00000000000000000000005583,IP5583,Localite1,Structure17,573,PPSP_573,10,5583,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000005584,00000000000000000000005584,IP5584,Localite5,Structure7,856,PPSP_856,1,5584,Oui,Oui,Non,Oui,Oui,Parfois,Non,Non,Oui,Oui
00000005585,00000000000000000000005585,IP5585,Localite2,Structure7,44,PPSP_44,13,5585,Non,Oui,Oui,Non,Non,Parfois,Oui,Non,Oui,Oui
00000005586,00000000000000000000005586,IP5586,Localite5,Structure7,470,PPSP_470,8,5586,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000005587,00000000000000000000005587,IP5587,Localite9,Structure14,333,PPSP_333,3,5587,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui
00000005588,00000000000000000000005588,IP5588,Localite5,Structure17,479,PPSP_479,14,5588,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005589,00000000000000000000005589,IP5589,Localite4,Structure1,239,PPSP_239,1,5589,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Non,Oui
00000005590,00000000000000000000005590,IP5590,Localite7,Structure15,634,PPSP_634,15,5590,Non,Non,Oui,Oui,Non,Parfois,Oui,Non,Non,Oui
00000005591,00000000000000000000005591,IP5591,Localite9,Structure19,786,PPSP_786,15,5591,Oui,Oui,Non,Oui,Non,Parfois,Oui,Non,Non,Oui
00000005592,00000000000000000000005592,IP5592,Localite2,Structure1,828,PPSP_828,5,5592,Oui,Non,Oui,Oui,Non,Oui,Non,Non,Oui,Oui
00000005593,00000000000000000000005593,IP5593,Localite7,Structure11,554,PPSP_554,18,5593,Non,Oui,Oui,Oui,Non,Parfois,Oui,Non,Oui,Non
00000005594,00000000000000000000005594,IP5594,Localite7,Structure8,845,PPSP_845,23,5594,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000005595,00000000000000000000005595,IP5595,Localite6,Structure5,696,PPSP_696,4,5595,Oui,Oui,Non,Non,Oui,Parfois,Oui,Non,Non,Non
00000005596,00000000000000000000005596,IP5596,Localite6,Structure17,191,PPSP_191,6,5596,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non
00000005597,00000000000000000000005597,IP5597,Localite4,Structure18,305,PPSP_305,2,5597,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005598,00000000000000000000005598,IP5598,Localite4,Structure7,594,PPSP_594,17,5598,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non
00000005599,00000000000000000000005599,IP5599,Localite7,Structure3,309,PPSP_309,25,5599,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Non
00000005600,00000000000000000000005600,IP5600,Localite9,Structure6,413,PPSP_413,4,5600,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non
00000005601,00000000000000000000005601,IP5601,Localite7,Structure16,784,PPSP_784,1,5601,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000005602,00000000000000000000005602,IP5602,Localite3,Structure9,384,PPSP_384,16,5602,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui
00000005603,00000000000000000000005603,IP5603,Localite2,Structure16,403,PPSP_403,15,5603,Oui,Oui,Non,Oui,Oui,Parfois,Oui,Non,Non,Oui
00000005604,00000000000000000000005604,IP5604,Localite8,Structure15,617,PPSP_617,4,5604,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Oui
00000005605,00000000000000000000005605,IP5605,Localite3,Structure11,565,PPSP_565,11,5605,Oui,Oui,Non,Non,Non,Parfois,Oui,Non,Oui,Oui
00000005606,00000000000000000000005606,IP5606,Localite6,Structure17,296,PPSP_296,11,5606,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005607,00000000000000000000005607,IP5607,Localite6,Structure9,263,PPSP_263,14,5607,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui
00000005608,00000000000000000000005608,IP5608,Localite6,Structure8,273,PPSP_273,23,5608,Non,Non,Oui,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005609,00000000000000000000005609,IP5609,Localite9,Structure7,434,PPSP_434,3,5609,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui
00000005610,00000000000000000000005610,IP5610,Localite4,Structure10,279,PPSP_279,20,5610,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui
00000005611,00000000000000000000005611,IP5611,Localite6,Structure19,449,PPSP_449,19,5611,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Oui,Non
00000005612,00000000000000000000005612,IP5612,Localite3,Structure3,41,PPSP_41,21,5612,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Oui
00000005613,00000000000000000000005613,IP5613,Localite7,Structure5,343,PPSP_343,7,5613,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui
00000005614,00000000000000000000005614,IP5614,Localite8,Structure9,970,PPSP_970,6,5614,Non,Oui,Non,Oui,Oui,Oui,Oui,Non,Oui,Non
00000005615,00000000000000000000005615,IP5615,Localite4,Structure10,430,PPSP_430,2,5615,Oui,Oui,Oui,Non,Non,Parfois,Oui,Non,Oui,Oui
00000005616,00000000000000000000005616,IP5616,Localite8,Structure18,142,PPSP_142,10,5616,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000005617,00000000000000000000005617,IP5617,Localite10,Structure19,856,PPSP_856,2,5617,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Oui
00000005618,00000000000000000000005618,IP5618,Localite10,Structure19,772,PPSP_772,9,5618,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui
00000005619,00000000000000000000005619,IP5619,Localite3,Structure1,566,PPSP_566,25,5619,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non
00000005620,00000000000000000000005620,IP5620,Localite2,Structure7,418,PPSP_418,16,5620,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non
00000005621,00000000000000000000005621,IP5621,Localite2,Structure1,121,PPSP_121,19,5621,Oui,Oui,Non,Non,Non,Oui,Oui,Non,Non,Oui
00000005622,00000000000000000000005622,IP5622,Localite2,Structure6,598,PPSP_598,20,5622,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,Non,Non
00000005623,00000000000000000000005623,IP5623,Localite7,Structure18,397,PPSP_397,6,5623,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Oui
00000005624,00000000000000000000005624,IP5624,Localite5,Structure14,916,PPSP_916,12,5624,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Oui
00000005625,00000000000000000000005625,IP5625,Localite5,Structure2,826,PPSP_826,24,5625,Non,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Non
00000005626,00000000000000000000005626,IP5626,Localite10,Structure7,975,PPSP_975,5,5626,Oui,Non,Non,Oui,Non,Oui,Oui,Non,Oui,Oui
00000005627,00000000000000000000005627,IP5627,Localite4,Structure8,553,PPSP_553,22,5627,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui
00000005628,00000000000000000000005628,IP5628,Localite1,Structure20,605,PPSP_605,25,5628,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non
00000005629,00000000000000000000005629,IP5629,Localite1,Structure18,342,PPSP_342,7,5629,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui
